# FGSM attack with model_dataset(30547 images)
# and validation_images(5359) 20 epsilon in batches of 100 images
# metrics between model_dataset & adv validation dataset
# Model_vali_adv_density Model_vali_adv_coverage
5.156000137329101562e+00 5.601204931735992432e-02
6.283999919891357422e+00 6.655318289995193481e-02
7.589999675750732422e+00 7.787998765707015991e-02
8.711998939514160156e+00 8.786460757255554199e-02
9.682000160217285156e+00 9.712901711463928223e-02
9.996000289916992188e+00 1.038399860262870789e-01
1.009599971771240234e+01 1.074082553386688232e-01
1.023799991607666016e+01 1.115985214710235596e-01
1.740000009536743164e+00 2.834975719451904297e-02
2.085999965667724609e+00 3.332569450139999390e-02
2.868000030517578125e+00 4.501260444521903992e-02
3.165999650955200195e+00 4.799162223935127258e-02
3.039999961853027344e+00 4.504534229636192322e-02
2.236000061035156250e+00 3.211444616317749023e-02
2.037999868392944336e+00 2.900448627769947052e-02
1.767999887466430664e+00 2.481422200798988342e-02
3.322000026702880859e+00 3.643565624952316284e-02
4.801999568939208984e+00 4.223000630736351013e-02
5.717999935150146484e+00 4.596196115016937256e-02
6.703999996185302734e+00 5.345860496163368225e-02
7.975999355316162109e+00 6.341048330068588257e-02
1.097199916839599609e+01 8.098994940519332886e-02
1.476999950408935547e+01 9.172750264406204224e-02
1.836199951171875000e+01 1.022358983755111694e-01
2.097599983215332031e+01 1.132353469729423523e-01
2.282599830627441406e+01 1.230890154838562012e-01
2.483599853515625000e+01 1.303892433643341064e-01
2.684000015258789062e+01 1.388352364301681519e-01
1.705999851226806641e+00 2.769502811133861542e-02
1.777999877929687500e+00 2.893901243805885315e-02
1.639999866485595703e+00 2.654925175011157990e-02
1.224000096321105957e+00 1.980554684996604919e-02
1.104000091552734375e+00 1.780862361192703247e-02
1.002000093460083008e+00 1.617180183529853821e-02
1.069999933242797852e+00 1.735031232237815857e-02
1.062000155448913574e+00 1.728484034538269043e-02
1.275999903678894043e+00 2.072216570377349854e-02
1.427999854087829590e+00 2.321013621985912323e-02
1.439999938011169434e+00 2.343929000198841095e-02
1.513999938964843750e+00 2.465053834021091461e-02
1.767999887466430664e+00 2.880806662142276764e-02
1.947999835014343262e+00 3.178708255290985107e-02
1.957999825477600098e+00 3.198350220918655396e-02
2.459999561309814453e+00 4.020034894347190857e-02
2.633999824523925781e+00 4.304841905832290649e-02
2.679999828338623047e+00 4.383409395813941956e-02
2.371999979019165039e+00 3.882541880011558533e-02
2.629999876022338867e+00 4.304841905832290649e-02
1.039999842643737793e+00 1.702294871211051941e-02
1.386000037193298340e+00 2.124594897031784058e-02
1.587999820709228516e+00 2.275182493031024933e-02
1.909999966621398926e+00 2.357023581862449646e-02
2.238000154495239258e+00 2.376665547490119934e-02
2.328000068664550781e+00 2.068942971527576447e-02
2.619999885559082031e+00 2.229351550340652466e-02
3.201999664306640625e+00 2.697482705116271973e-02
4.509999752044677734e+00 4.069139435887336731e-02
5.622000217437744141e+00 4.756604507565498352e-02
6.797999858856201172e+00 5.218188464641571045e-02
7.927999496459960938e+00 5.777981504797935486e-02
9.573999404907226562e+00 6.828821450471878052e-02
1.241399860382080078e+01 8.187383413314819336e-02
1.415999984741210938e+01 9.067993611097335815e-02
1.546000003814697266e+01 1.007627621293067932e-01
1.644199943542480469e+01 1.106818988919258118e-01
1.691600036621093750e+01 1.224670186638832092e-01
1.644000053405761719e+01 1.314040720462799072e-01
1.663999938964843750e+01 1.400464922189712524e-01
9.820000529289245605e-01 1.600811816751956940e-02
1.657999992370605469e+00 2.700756303966045380e-02
2.109999895095825195e+00 3.378400579094886780e-02
2.385999917984008789e+00 3.637018427252769470e-02
2.205999851226806641e+00 3.181982040405273438e-02
1.805999994277954102e+00 2.448685653507709503e-02
1.719999909400939941e+00 2.235898748040199280e-02
1.846000075340270996e+00 2.340655401349067688e-02
2.063999891281127930e+00 2.566536888480186462e-02
2.083999872207641602e+00 2.592726051807403564e-02
1.961999893188476562e+00 2.451959252357482910e-02
2.563999652862548828e+00 3.309654071927070618e-02
3.361999750137329102e+00 4.340852051973342896e-02
4.123999595642089844e+00 5.126526579260826111e-02
4.556000232696533203e+00 5.525910854339599609e-02
4.995999813079833984e+00 5.882738158106803894e-02
5.553999900817871094e+00 6.380332261323928833e-02
5.779999732971191406e+00 6.756801158189773560e-02
5.675999641418457031e+00 6.874652206897735596e-02
5.888000488281250000e+00 7.365699112415313721e-02
1.167999982833862305e+00 1.885619014501571655e-02
1.216000080108642578e+00 1.908534392714500427e-02
1.664000034332275391e+00 2.507611364126205444e-02
2.212000131607055664e+00 3.217992186546325684e-02
2.800000190734863281e+00 3.875994309782981873e-02
3.492000102996826172e+00 4.655121639370918274e-02
4.241999626159667969e+00 5.630667507648468018e-02
5.035999774932861328e+00 6.704422831535339355e-02
6.387999534606933594e+00 8.527842164039611816e-02
7.133999347686767578e+00 9.447736293077468872e-02
7.753999233245849609e+00 1.009264439344406128e-01
8.901999473571777344e+00 1.051821783185005188e-01
1.095599937438964844e+01 1.146430149674415588e-01
1.246800041198730469e+01 1.196189522743225098e-01
1.334999942779541016e+01 1.198808401823043823e-01
1.386999988555908203e+01 1.175565570592880249e-01
1.455800056457519531e+01 1.190624311566352844e-01
1.549599933624267578e+01 1.297017782926559448e-01
1.579600048065185547e+01 1.414214223623275757e-01
1.603199958801269531e+01 1.464628279209136963e-01
1.327999830245971680e+00 2.154057659208774567e-02
1.195999979972839355e+00 1.937997154891490936e-02
1.206000089645385742e+00 1.879071630537509918e-02
1.805999994277954102e+00 2.756408229470252991e-02
2.338000059127807617e+00 3.365305811166763306e-02
2.823999881744384766e+00 3.951288387179374695e-02
3.288000106811523438e+00 4.537270590662956238e-02
3.867999792098999023e+00 5.375323444604873657e-02
4.960000038146972656e+00 6.907388567924499512e-02
5.713999271392822266e+00 8.036796003580093384e-02
6.429999828338623047e+00 9.097456932067871094e-02
7.064000129699707031e+00 1.026614755392074585e-01
8.274000167846679688e+00 1.149703785777091980e-01
1.038799858093261719e+01 1.291452497243881226e-01
1.181599807739257812e+01 1.325498372316360474e-01
1.249200057983398438e+01 1.335974037647247314e-01
1.234799861907958984e+01 1.292107254266738892e-01
1.214599990844726562e+01 1.285232603549957275e-01
1.318400001525878906e+01 1.393590271472930908e-01
1.480599975585937500e+01 1.552689373493194580e-01
1.602000117301940918e+00 2.599273249506950378e-02
1.342000126838684082e+00 2.173699624836444855e-02
1.037999987602233887e+00 1.659737527370452881e-02
1.268000006675720215e+00 2.032932825386524200e-02
1.305999994277954102e+00 2.068942971527576447e-02
1.406000018119812012e+00 2.203162387013435364e-02
1.547999858856201172e+00 2.442138455808162689e-02
1.627999782562255859e+00 2.602547034621238708e-02
2.497999906539916992e+00 3.931646421551704407e-02
3.111999750137329102e+00 4.337578266859054565e-02
3.811999797821044922e+00 4.789341241121292114e-02
4.476000308990478516e+00 5.362228676676750183e-02
5.664000034332275391e+00 6.435984373092651367e-02
7.211999416351318359e+00 7.840377092361450195e-02
8.894000053405761719e+00 8.907584846019744873e-02
1.144199943542480469e+01 1.014174893498420715e-01
1.356199932098388672e+01 1.125806123018264771e-01
1.548199939727783203e+01 1.222051307559013367e-01
1.760599899291992188e+01 1.315350085496902466e-01
1.946599769592285156e+01 1.403411179780960083e-01
9.739999175071716309e-01 1.587717235088348389e-02
1.699999928474426270e+00 2.749860845506191254e-02
1.553999900817871094e+00 2.501063980162143707e-02
1.108000040054321289e+00 1.751399599015712738e-02
7.460000514984130859e-01 1.122859865427017212e-02
7.440000176429748535e-01 1.083576120436191559e-02
7.939999699592590332e-01 1.207974646240472794e-02
7.680000066757202148e-01 1.221069227904081345e-02
1.611999750137329102e+00 2.245719730854034424e-02
2.613999843597412109e+00 2.848070301115512848e-02
3.323999881744384766e+00 3.450420871376991272e-02
4.029999732971191406e+00 4.033129289746284485e-02
5.293999671936035156e+00 5.021769925951957703e-02
6.532000064849853516e+00 5.990768596529960632e-02
7.992000579833984375e+00 7.149638235569000244e-02
9.781999588012695312e+00 8.540937304496765137e-02
1.115999984741210938e+01 9.559040516614913940e-02
1.211600112915039062e+01 1.055422797799110413e-01
1.284199905395507812e+01 1.156905740499496460e-01
1.336600112915039062e+01 1.251186728477478027e-01
2.686000108718872070e+00 4.396503791213035583e-02
2.033999919891357422e+00 3.326022252440452576e-02
1.487999796867370605e+00 2.429043874144554138e-02
1.459999918937683105e+00 2.383212745189666748e-02
1.360000014305114746e+00 2.216256968677043915e-02
1.365999937057495117e+00 2.222804166376590729e-02
1.494000077247619629e+00 2.435591071844100952e-02
1.538000106811523438e+00 2.494516782462596893e-02
1.518000125885009766e+00 2.455233037471771240e-02
1.251999974250793457e+00 2.029659226536750793e-02
9.619999527931213379e-01 1.564801856875419617e-02
7.559999823570251465e-01 1.230890117585659027e-02
8.160000443458557129e-01 1.325825788080692291e-02
1.345999836921691895e+00 1.960912719368934631e-02
2.072000026702880859e+00 2.399581111967563629e-02
2.557999849319458008e+00 2.782597392797470093e-02
3.008000135421752930e+00 3.195076435804367065e-02
3.564000129699707031e+00 3.794153407216072083e-02
4.251999855041503906e+00 4.511081427335739136e-02
4.809999942779541016e+00 5.191999301314353943e-02
8.960001468658447266e-01 1.460045203566551208e-02
1.055999994277954102e+00 1.715389452874660492e-02
1.557999968528747559e+00 2.458506636321544647e-02
1.643999934196472168e+00 2.451959252357482910e-02
1.827999949455261230e+00 2.586178667843341827e-02
1.532000064849853516e+00 1.977280899882316589e-02
1.711999773979187012e+00 2.206435985863208771e-02
2.023999929428100586e+00 2.586178667843341827e-02
1.913999915122985840e+00 2.304645255208015442e-02
2.131999969482421875e+00 2.573084086179733276e-02
3.045999765396118164e+00 3.692670539021492004e-02
3.965999603271484375e+00 4.533996805548667908e-02
4.839999675750732422e+00 5.329492315649986267e-02
6.357999324798583984e+00 6.602939963340759277e-02
7.385999679565429688e+00 7.234752923250198364e-02
9.075999259948730469e+00 7.791272550821304321e-02
9.889999389648437500e+00 8.423086255788803101e-02
1.079399967193603516e+01 9.045078605413436890e-02
1.114400005340576172e+01 9.447736293077468872e-02
1.210600090026855469e+01 1.027596816420555115e-01
6.900001168251037598e-01 1.122859865427017212e-02
9.400000572204589844e-01 1.528791710734367371e-02
1.039999961853027344e+00 1.659737527370452881e-02
1.151999950408935547e+00 1.839787885546684265e-02
1.140000104904174805e+00 1.784135960042476654e-02
1.194000005722045898e+00 1.856156066060066223e-02
1.195999979972839355e+00 1.901987195014953613e-02
1.281999945640563965e+00 2.039480209350585938e-02
2.255999803543090820e+00 3.339117020368576050e-02
3.234000205993652344e+00 3.898910060524940491e-02
3.913999557495117188e+00 4.422692954540252686e-02
4.533999919891357422e+00 5.057780072093009949e-02
5.302000045776367188e+00 5.935116484761238098e-02
7.145999431610107422e+00 7.588306814432144165e-02
8.880000114440917969e+00 8.812649548053741455e-02
1.083399868011474609e+01 9.739090502262115479e-02
1.233599853515625000e+01 1.092087626457214355e-01
1.421600055694580078e+01 1.181130707263946533e-01
1.547799873352050781e+01 1.236455291509628296e-01
1.672599983215332031e+01 1.309457570314407349e-01
8.260000348091125488e-01 1.348741352558135986e-02
8.740000724792480469e-01 1.414214167743921280e-02
8.560000658035278320e-01 1.352014951407909393e-02
7.779999971389770508e-01 1.204700954258441925e-02
8.220000267028808594e-01 1.253805682063102722e-02
9.520000815391540527e-01 1.407666876912117004e-02
1.032000064849853516e+00 1.577896438539028168e-02
1.120000004768371582e+00 1.790683157742023468e-02
1.995999693870544434e+00 3.165613859891891479e-02
2.962000131607055664e+00 3.817068785429000854e-02
4.109999656677246094e+00 4.239368811249732971e-02
5.035999774932861328e+00 4.812256619334220886e-02
6.075999736785888672e+00 5.679772421717643738e-02
7.381999969482421875e+00 6.855010241270065308e-02
9.104000091552734375e+00 8.066258579492568970e-02
1.085999965667724609e+01 9.320064634084701538e-02
1.218600082397460938e+01 1.042655631899833679e-01
1.321600055694580078e+01 1.157560497522354126e-01
1.373199939727783203e+01 1.247258335351943970e-01
1.404200172424316406e+01 1.341211944818496704e-01
6.180000305175781250e-01 1.005008723586797714e-02
7.360000610351562500e-01 1.201427355408668518e-02
8.460000157356262207e-01 1.374930422753095627e-02
9.460000395774841309e-01 1.525518111884593964e-02
9.580000042915344238e-01 1.545159984380006790e-02
1.042000055313110352e+00 1.685926690697669983e-02
1.118000030517578125e+00 1.787409558892250061e-02
1.195999860763549805e+00 1.915081776678562164e-02
1.366000056266784668e+00 2.160605043172836304e-02
1.599999904632568359e+00 2.497790381312370300e-02
1.941999793052673340e+00 3.070678003132343292e-02
2.387999773025512695e+00 3.895636275410652161e-02
3.421999692916870117e+00 4.956296831369400024e-02
4.460000038146972656e+00 5.931842699646949768e-02
5.815999507904052734e+00 6.308311969041824341e-02
7.037999153137207031e+00 6.900841742753982544e-02
8.013999938964843750e+00 7.477002590894699097e-02
9.165999412536621094e+00 8.115363121032714844e-02
1.019399833679199219e+01 8.720987290143966675e-02
1.146999931335449219e+01 9.585229307413101196e-02
6.119999289512634277e-01 1.001735031604766846e-02
1.537999987602233887e+00 2.510884962975978851e-02
2.009999990463256836e+00 3.280191123485565186e-02
2.504000186920166016e+00 4.088781401515007019e-02
2.759999990463256836e+00 4.511081427335739136e-02
3.125999927520751953e+00 5.106884613633155823e-02
3.734000205993652344e+00 6.072609499096870422e-02
4.380000114440917969e+00 7.090713083744049072e-02
5.191999912261962891e+00 8.383802324533462524e-02
6.064000129699707031e+00 9.735817462205886841e-02
6.545999526977539062e+00 1.048548147082328796e-01
7.023999691009521484e+00 1.134644970297813416e-01
7.271999835968017578e+00 1.177529767155647278e-01
8.343999862670898438e+00 1.247585713863372803e-01
9.438000679016113281e+00 1.238746866583824158e-01
1.010400009155273438e+01 1.214849278330802917e-01
1.188399887084960938e+01 1.330408900976181030e-01
1.380199909210205078e+01 1.431891918182373047e-01
1.470599937438964844e+01 1.400464922189712524e-01
1.543399906158447266e+01 1.334009915590286255e-01
1.383999943733215332e+00 2.252267114818096161e-02
1.333999872207641602e+00 2.114773914217948914e-02
1.384000062942504883e+00 2.124594897031784058e-02
1.192000150680541992e+00 1.669558510184288025e-02
1.399999976158142090e+00 1.839787885546684265e-02
1.535999894142150879e+00 1.924902573227882385e-02
1.841999888420104980e+00 2.262087911367416382e-02
1.919999957084655762e+00 2.258814312517642975e-02
2.789999246597290039e+00 3.499525412917137146e-02
3.251999855041503906e+00 4.183717072010040283e-02
3.615999937057495117e+00 4.772973060607910156e-02
4.176000118255615234e+00 5.440796166658401489e-02
4.961999893188476562e+00 6.393426656723022461e-02
5.694000244140625000e+00 7.264216244220733643e-02
6.025999546051025391e+00 7.876387238502502441e-02
6.995999813079833984e+00 9.496840834617614746e-02
8.026000022888183594e+00 1.031852588057518005e-01
8.623999595642089844e+00 1.064916402101516724e-01
8.637999534606933594e+00 1.043965071439743042e-01
9.244000434875488281e+00 1.069826856255531311e-01
1.468000173568725586e+00 2.334108203649520874e-02
1.841999769210815430e+00 2.684388123452663422e-02
1.675999999046325684e+00 2.471601217985153198e-02
1.148000121116638184e+00 1.666284725069999695e-02
1.173999905586242676e+00 1.541886292397975922e-02
1.330000162124633789e+00 1.554980874061584473e-02
1.512000083923339844e+00 1.666284725069999695e-02
1.746000051498413086e+00 1.905260793864727020e-02
1.982000112533569336e+00 2.104953117668628693e-02
2.088000059127807617e+00 2.242446132004261017e-02
2.079999923706054688e+00 2.314466238021850586e-02
2.291999816894531250e+00 2.402854710817337036e-02
2.707999706268310547e+00 2.730219066143035889e-02
3.063999652862548828e+00 2.956100553274154663e-02
3.292000055313110352e+00 3.106688149273395538e-02
3.795999765396118164e+00 3.820342570543289185e-02
4.507999420166015625e+00 4.245916381478309631e-02
4.851999759674072266e+00 4.298294335603713989e-02
4.671999931335449219e+00 4.092054814100265503e-02
5.041999816894531250e+00 4.360493645071983337e-02
3.167999744415283203e+00 5.064327269792556763e-02
2.223999977111816406e+00 3.555177524685859680e-02
1.750000000000000000e+00 2.753134630620479584e-02
1.564000010490417480e+00 2.396307326853275299e-02
2.141999959945678711e+00 3.273643925786018372e-02
2.472000122070312500e+00 3.695943951606750488e-02
2.390000343322753906e+00 3.486430644989013672e-02
1.762000083923339844e+00 2.556715905666351318e-02
2.611999750137329102e+00 2.890627644956111908e-02
3.627999782562255859e+00 3.378400579094886780e-02
5.139999866485595703e+00 3.820342570543289185e-02
6.697999000549316406e+00 4.164075106382369995e-02
8.074000358581542969e+00 4.642027243971824646e-02
9.630000114440917969e+00 5.414607003331184387e-02
1.125399875640869141e+01 6.252659857273101807e-02
1.307600021362304688e+01 7.228206098079681396e-02
1.432800006866455078e+01 8.334697782993316650e-02
1.529199886322021484e+01 9.434641897678375244e-02
1.562199878692626953e+01 1.034471467137336731e-01
1.525600051879882812e+01 1.067207902669906616e-01
4.859999716281890869e-01 7.922218181192874908e-03
6.140000224113464355e-01 1.001735031604766846e-02
6.760000586509704590e-01 1.067207939922809601e-02
9.800000786781311035e-01 1.522244419902563095e-02
1.111999988555908203e+00 1.636821962893009186e-02
1.248000025749206543e+00 1.820146106183528900e-02
1.373999953269958496e+00 2.026385627686977386e-02
1.480000138282775879e+00 2.222804166376590729e-02
1.860000014305114746e+00 2.854617498815059662e-02
2.981999397277832031e+00 3.843257948756217957e-02
3.740000009536743164e+00 4.484892264008522034e-02
4.769999980926513672e+00 5.280387774109840393e-02
6.129999637603759766e+00 6.219923496246337891e-02
7.569999694824218750e+00 7.365699112415313721e-02
8.605999946594238281e+00 8.151373267173767090e-02
9.420000076293945312e+00 8.838838338851928711e-02
1.031799888610839844e+01 1.000098213553428650e-01
1.122199916839599609e+01 1.108455881476402283e-01
1.199399852752685547e+01 1.158215254545211792e-01
1.246399974822998047e+01 1.243329942226409912e-01
1.177999854087829590e+00 1.918355375528335571e-02
1.317999958992004395e+00 2.147510461509227753e-02
1.421999931335449219e+00 2.321013621985912323e-02
1.485999822616577148e+00 2.419222891330718994e-02
1.631999731063842773e+00 2.651651576161384583e-02
1.791999936103820801e+00 2.906995825469493866e-02
2.041999816894531250e+00 3.322748467326164246e-02
2.197999715805053711e+00 3.578092902898788452e-02
2.268000125885009766e+00 3.695943951606750488e-02
2.115999937057495117e+00 3.453694283962249756e-02
1.870000004768371582e+00 3.047762438654899597e-02
1.659999966621398926e+00 2.704029902815818787e-02
1.399999856948852539e+00 2.275182493031024933e-02
1.081999897956848145e+00 1.761220395565032959e-02
8.939999341964721680e-01 1.453497912734746933e-02
9.300000667572021484e-01 1.515697129070758820e-02
1.070000052452087402e+00 1.744852215051651001e-02
1.275999903678894043e+00 2.085311152040958405e-02
1.481999993324279785e+00 2.422496490180492401e-02
1.507999897003173828e+00 2.465053834021091461e-02
4.120000004768371582e-01 6.743706762790679932e-03
5.099999904632568359e-01 8.315055631101131439e-03
6.299999952316284180e-01 9.919141419231891632e-03
8.020000457763671875e-01 1.227616518735885620e-02
1.149999976158142090e+00 1.682652905583381653e-02
1.401999950408935547e+00 1.954365521669387817e-02
1.671999931335449219e+00 2.406128309667110443e-02
1.866000056266784668e+00 2.697482705116271973e-02
2.696000099182128906e+00 3.735227882862091064e-02
3.675999641418457031e+00 4.409598559141159058e-02
4.409999847412109375e+00 4.851540178060531616e-02
5.674000263214111328e+00 5.414607003331184387e-02
6.811999320983886719e+00 6.255933642387390137e-02
8.683999061584472656e+00 7.359151542186737061e-02
1.018999958038330078e+01 8.380528539419174194e-02
1.170199966430664062e+01 9.159655869007110596e-02
1.341400146484375000e+01 1.035780981183052063e-01
1.427599811553955078e+01 1.138573363423347473e-01
1.492400074005126953e+01 1.208956688642501831e-01
1.536999988555908203e+01 1.296363025903701782e-01
7.879999876022338867e-01 1.283268444240093231e-02
7.520000338554382324e-01 1.211248245090246201e-02
7.540000081062316895e-01 1.099944394081830978e-02
1.057999968528747559e+00 1.404393278062343597e-02
1.236000061035156250e+00 1.492781657725572586e-02
1.412000060081481934e+00 1.607359200716018677e-02
1.562000036239624023e+00 1.826693303883075714e-02
1.778000116348266602e+00 2.176973223686218262e-02
2.963999509811401367e+00 3.538808971643447876e-02
4.343999385833740234e+00 4.026582092046737671e-02
6.118000507354736328e+00 4.615838080644607544e-02
7.995999813079833984e+00 5.427701771259307861e-02
1.013000011444091797e+01 6.576750427484512329e-02
1.210799884796142578e+01 7.709431648254394531e-02
1.370799922943115234e+01 8.298687636852264404e-02
1.541800022125244141e+01 9.254591166973114014e-02
1.693000030517578125e+01 1.031197831034660339e-01
1.834799957275390625e+01 1.179821267724037170e-01
1.897400093078613281e+01 1.249877288937568665e-01
1.945199966430664062e+01 1.358234882354736328e-01
1.116000056266784668e+00 1.810325123369693756e-02
1.020000100135803223e+00 1.623727381229400635e-02
8.999999761581420898e-01 1.361835934221744537e-02
1.024000048637390137e+00 1.437129732221364975e-02
1.260000109672546387e+00 1.666284725069999695e-02
1.402000069618225098e+00 1.777588762342929840e-02
1.613999843597412109e+00 2.026385627686977386e-02
1.869999766349792480e+00 2.324287220835685730e-02
2.047999858856201172e+00 2.543621324002742767e-02
1.975999832153320312e+00 2.546894922852516174e-02
2.115999937057495117e+00 2.821881137788295746e-02
3.105999708175659180e+00 4.226274415850639343e-02
3.767999887466430664e+00 4.998854175209999084e-02
4.177999973297119141e+00 5.424427986145019531e-02
4.367999553680419922e+00 5.794349685311317444e-02
4.433999538421630859e+00 6.023504957556724548e-02
4.472000122070312500e+00 6.357416510581970215e-02
4.335999965667724609e+00 6.714243441820144653e-02
4.501999855041503906e+00 7.296952605247497559e-02
4.736000061035156250e+00 7.732347398996353149e-02
2.379999876022338867e+00 3.866173699498176575e-02
2.343999862670898438e+00 3.807247802615165710e-02
1.765999913215637207e+00 2.831701934337615967e-02
1.648000001907348633e+00 2.622188813984394073e-02
1.586000084877014160e+00 2.507611364126205444e-02
1.654000043869018555e+00 2.582905068993568420e-02
1.648000001907348633e+00 2.569810487329959869e-02
1.398000001907348633e+00 2.226077951490879059e-02
1.955999851226806641e+00 3.123056329786777496e-02
2.443999767303466797e+00 3.424231708049774170e-02
3.131999731063842773e+00 3.790879622101783752e-02
3.621999740600585938e+00 4.141159728169441223e-02
4.304000377655029297e+00 4.851540178060531616e-02
5.069999694824218750e+00 5.637215077877044678e-02
6.484000205993652344e+00 7.172553986310958862e-02
7.767999649047851562e+00 8.449275046586990356e-02
8.808000564575195312e+00 9.644155204296112061e-02
9.463999748229980469e+00 1.095033884048461914e-01
9.958000183105468750e+00 1.205683052539825439e-01
1.031399917602539062e+01 1.289815753698348999e-01
2.859999835491180420e-01 4.648574627935886383e-03
4.499999880790710449e-01 6.350869312882423401e-03
6.360000371932983398e-01 8.773365989327430725e-03
8.760000467300415039e-01 1.106491684913635254e-02
1.180000066757202148e+00 1.407666876912117004e-02
1.394000053405761719e+00 1.604085601866245270e-02
1.691999912261962891e+00 1.921628974378108978e-02
2.011999845504760742e+00 2.268635295331478119e-02
2.324000120162963867e+00 2.559989504516124725e-02
2.865999937057495117e+00 3.424231708049774170e-02
3.407999753952026367e+00 4.304841905832290649e-02
4.827999114990234375e+00 5.142894759774208069e-02
6.247999668121337891e+00 6.075883284211158752e-02
7.813999652862548828e+00 6.982682645320892334e-02
9.006000518798828125e+00 7.535928487777709961e-02
1.012599945068359375e+01 8.288866281509399414e-02
1.158600044250488281e+01 9.061446785926818848e-02
1.270199966430664062e+01 9.856942296028137207e-02
1.321000003814697266e+01 1.044947132468223572e-01
1.372600078582763672e+01 1.118931472301483154e-01
