# FGSM attack with model_dataset(22000 images)
# and validation_images(2100) 20 epsilon in batches of 42 images
# metrics between model_dataset & adv validation dataset
# Model_vali_adv_density Model_vali_adv_coverage
1.061904788017272949e+00 1.104999985545873642e-02
1.276190519332885742e+00 1.324999984353780746e-02
1.409523844718933105e+00 1.464999932795763016e-02
1.433333516120910645e+00 1.489999983459711075e-02
1.395238041877746582e+00 1.454999949783086777e-02
1.228571414947509766e+00 1.279999967664480209e-02
9.571428894996643066e-01 9.949999861419200897e-03
7.190476655960083008e-01 7.499999832361936569e-03
4.142857491970062256e-01 4.249999765306711197e-03
3.952380716800689697e-01 3.999999724328517914e-03
3.619047701358795166e-01 3.649999853223562241e-03
3.238095343112945557e-01 3.199999919161200523e-03
2.904762029647827148e-01 2.749999985098838806e-03
2.523809671401977539e-01 2.300000051036477089e-03
1.857142895460128784e-01 1.649999991059303284e-03
1.523809581995010376e-01 1.300000003539025784e-03
1.238095313310623169e-01 9.999999310821294785e-04
1.095238104462623596e-01 8.499999530613422394e-04
9.523809701204299927e-02 6.999999750405550003e-04
7.619047164916992188e-02 4.999999655410647392e-04
9.714286327362060547e-01 1.014999952167272568e-02
1.152381062507629395e+00 1.205000001937150955e-02
1.214285731315612793e+00 1.274999976158142090e-02
1.123809456825256348e+00 1.179999951273202896e-02
1.033333420753479004e+00 1.084999926388263702e-02
8.571428656578063965e-01 8.999999612569808960e-03
6.714286208152770996e-01 7.049999665468931198e-03
4.190476238727569580e-01 4.399999976158142090e-03
2.761904895305633545e-01 2.899999963119626045e-03
2.476190626621246338e-01 2.600000007078051567e-03
2.428571432828903198e-01 2.499999944120645523e-03
2.047619223594665527e-01 2.050000010058283806e-03
1.619047671556472778e-01 1.599999959580600262e-03
1.428571492433547974e-01 1.399999950081110001e-03
1.285714507102966309e-01 1.249999972060322762e-03
9.523809701204299927e-02 8.999999845400452614e-04
6.666667014360427856e-02 5.999999702908098698e-04
5.714286118745803833e-02 4.999999655410647392e-04
2.857143059372901917e-02 2.499999827705323696e-04
2.857143059372901917e-02 2.499999827705323696e-04
8.904762268066406250e-01 9.349999949336051941e-03
1.085714221000671387e+00 1.139999926090240479e-02
1.142857193946838379e+00 1.194999925792217255e-02
1.171428561210632324e+00 1.224999967962503433e-02
1.133333325386047363e+00 1.184999942779541016e-02
1.004761934280395508e+00 1.049999985843896866e-02
7.666667103767395020e-01 7.999999448657035828e-03
5.476190447807312012e-01 5.699999630451202393e-03
3.666666746139526367e-01 3.799999831244349480e-03
3.190476298332214355e-01 3.299999982118606567e-03
2.952380776405334473e-01 3.049999941140413284e-03
2.761904895305633545e-01 2.799999900162220001e-03
2.380952388048171997e-01 2.399999881163239479e-03
2.142857164144515991e-01 2.099999925121665001e-03
1.619047671556472778e-01 1.500000013038516045e-03
1.285714358091354370e-01 1.150000025518238544e-03
9.999999403953552246e-02 8.499999530613422394e-04
7.142857462167739868e-02 5.999999702908098698e-04
4.761904850602149963e-02 3.999999898951500654e-04
3.809523954987525940e-02 3.499999875202775002e-04
1.061904788017272949e+00 1.109999977052211761e-02
1.257142901420593262e+00 1.315000001341104507e-02
1.342857241630554199e+00 1.399999950081110001e-02
1.333333373069763184e+00 1.389999967068433762e-02
1.257142782211303711e+00 1.310000009834766388e-02
1.090476155281066895e+00 1.129999943077564240e-02
8.714285492897033691e-01 8.999999612569808960e-03
6.190476417541503906e-01 6.349999923259019852e-03
3.666666746139526367e-01 3.749999916180968285e-03
3.380952477455139160e-01 3.449999960139393806e-03
3.047619163990020752e-01 3.049999941140413284e-03
2.761904895305633545e-01 2.749999985098838806e-03
2.380952388048171997e-01 2.349999966099858284e-03
1.666666865348815918e-01 1.599999959580600262e-03
1.428571492433547974e-01 1.300000003539025784e-03
7.619047909975051880e-02 5.999999702908098698e-04
7.142857462167739868e-02 5.499999970197677612e-04
5.714286118745803833e-02 4.499999922700226307e-04
2.857143059372901917e-02 1.499999925727024674e-04
1.428571529686450958e-02 4.999999873689375818e-05
1.090476274490356445e+00 1.145000010728836060e-02
1.285714268684387207e+00 1.344999950379133224e-02
1.419047594070434570e+00 1.484999991953372955e-02
1.395238161087036133e+00 1.464999932795763016e-02
1.257142901420593262e+00 1.315000001341104507e-02
1.057142853736877441e+00 1.104999985545873642e-02
8.285714983940124512e-01 8.599999360740184784e-03
5.523809790611267090e-01 5.699999630451202393e-03
2.809523940086364746e-01 2.849999815225601196e-03
2.523809671401977539e-01 2.549999859184026718e-03
2.047619223594665527e-01 2.050000010058283806e-03
1.714285761117935181e-01 1.649999991059303284e-03
1.285714209079742432e-01 1.199999940581619740e-03
9.523809701204299927e-02 8.499999530613422394e-04
7.619048655033111572e-02 6.500000017695128918e-04
6.190476566553115845e-02 4.999999655410647392e-04
5.238095298409461975e-02 3.999999898951500654e-04
5.238095298409461975e-02 3.999999898951500654e-04
4.285714402794837952e-02 3.499999875202775002e-04
4.285714402794837952e-02 3.499999875202775002e-04
9.238095879554748535e-01 9.699999354779720306e-03
1.114285707473754883e+00 1.169999968260526657e-02
1.228571534156799316e+00 1.284999959170818329e-02
1.219047546386718750e+00 1.269999984651803970e-02
1.138095378875732422e+00 1.184999942779541016e-02
1.004761815071105957e+00 1.049999985843896866e-02
8.523809313774108887e-01 8.899999782443046570e-03
6.619047522544860840e-01 6.949999835342168808e-03
4.142857491970062256e-01 4.350000061094760895e-03
3.619047701358795166e-01 3.799999831244349480e-03
3.000000119209289551e-01 3.150000004097819328e-03
2.809524238109588623e-01 2.949999878183007240e-03
2.619047760963439941e-01 2.749999985098838806e-03
2.190476357936859131e-01 2.300000051036477089e-03
1.666666716337203979e-01 1.749999937601387501e-03
1.428571492433547974e-01 1.500000013038516045e-03
9.999999403953552246e-02 1.049999962560832500e-03
8.571428805589675903e-02 8.999999845400452614e-04
6.190476566553115845e-02 6.500000017695128918e-04
5.238095298409461975e-02 5.499999970197677612e-04
9.142857789993286133e-01 9.599999524652957916e-03
1.119047641754150391e+00 1.169999968260526657e-02
1.247619152069091797e+00 1.304999925196170807e-02
1.285714268684387207e+00 1.344999950379133224e-02
1.261904835700988770e+00 1.315000001341104507e-02
1.038095355033874512e+00 1.074999943375587463e-02
7.809524536132812500e-01 8.100000210106372833e-03
5.476190447807312012e-01 5.649999715387821198e-03
3.476190567016601562e-01 3.599999938160181046e-03
2.904762029647827148e-01 2.899999963119626045e-03
2.619047760963439941e-01 2.600000007078051567e-03
2.428571581840515137e-01 2.349999966099858284e-03
2.333333492279052734e-01 2.149999840185046196e-03
1.999999880790710449e-01 1.749999937601387501e-03
1.619047671556472778e-01 1.349999918602406979e-03
1.428571641445159912e-01 1.150000025518238544e-03
1.238095238804817200e-01 9.499999578110873699e-04
1.047619059681892395e-01 7.999999797903001308e-04
9.523809701204299927e-02 6.999999750405550003e-04
8.095238357782363892e-02 5.499999970197677612e-04
1.052381038665771484e+00 1.104999985545873642e-02
1.276190519332885742e+00 1.334999967366456985e-02
1.400000095367431641e+00 1.459999941289424896e-02
1.390476226806640625e+00 1.449999958276748657e-02
1.300000071525573730e+00 1.349999941885471344e-02
1.100000023841857910e+00 1.145000010728836060e-02
7.904762029647827148e-01 8.200000040233135223e-03
5.714285969734191895e-01 5.899999756366014481e-03
3.238095343112945557e-01 3.299999982118606567e-03
3.000000119209289551e-01 3.049999941140413284e-03
2.619047760963439941e-01 2.600000007078051567e-03
2.142857164144515991e-01 2.099999925121665001e-03
1.904761940240859985e-01 1.799999969080090523e-03
1.666666716337203979e-01 1.500000013038516045e-03
1.380952447652816772e-01 1.199999940581619740e-03
1.095238178968429565e-01 9.499999578110873699e-04
7.619047909975051880e-02 6.500000017695128918e-04
7.142857462167739868e-02 6.500000017695128918e-04
5.714286118745803833e-02 4.999999655410647392e-04
2.857143059372901917e-02 2.499999827705323696e-04
1.047619104385375977e+00 1.095000002533197403e-02
1.276190519332885742e+00 1.329999975860118866e-02
1.328571438789367676e+00 1.379999984055757523e-02
1.295238018035888672e+00 1.344999950379133224e-02
1.195238113403320312e+00 1.239999942481517792e-02
1.028571486473083496e+00 1.059999968856573105e-02
7.380952835083007812e-01 7.649999577552080154e-03
5.571428537368774414e-01 5.750000011175870895e-03
3.095238208770751953e-01 3.150000004097819328e-03
2.714285850524902344e-01 2.699999837204813957e-03
2.523809671401977539e-01 2.499999944120645523e-03
2.333333641290664673e-01 2.300000051036477089e-03
2.047619223594665527e-01 1.999999862164258957e-03
1.476190537214279175e-01 1.449999981559813023e-03
1.238095238804817200e-01 1.199999940581619740e-03
1.142857223749160767e-01 1.099999994039535522e-03
1.000000089406967163e-01 9.499999578110873699e-04
8.571428805589675903e-02 7.999999797903001308e-04
6.190476566553115845e-02 5.499999970197677612e-04
5.238095298409461975e-02 4.499999922700226307e-04
8.809524774551391602e-01 9.250000119209289551e-03
1.090476155281066895e+00 1.145000010728836060e-02
1.219047784805297852e+00 1.264999993145465851e-02
1.290476322174072266e+00 1.334999967366456985e-02
1.228571534156799316e+00 1.274999976158142090e-02
1.095238089561462402e+00 1.139999926090240479e-02
8.142857551574707031e-01 8.549999445676803589e-03
6.380952596664428711e-01 6.699999794363975525e-03
3.999999761581420898e-01 4.199999850243330002e-03
3.761905133724212646e-01 3.949999809265136719e-03
3.380952477455139160e-01 3.550000023096799850e-03
2.666666805744171143e-01 2.799999900162220001e-03
1.952381134033203125e-01 2.050000010058283806e-03
1.571428626775741577e-01 1.649999991059303284e-03
1.285714358091354370e-01 1.349999918602406979e-03
9.999999403953552246e-02 1.049999962560832500e-03
6.666667014360427856e-02 6.999999750405550003e-04
4.761904850602149963e-02 4.999999655410647392e-04
3.333333507180213928e-02 3.499999875202775002e-04
2.380952425301074982e-02 2.499999827705323696e-04
9.666667580604553223e-01 9.999999776482582092e-03
1.152381062507629395e+00 1.174999959766864777e-02
1.223809599876403809e+00 1.244999933987855911e-02
1.299999952316284180e+00 1.324999984353780746e-02
1.242857217788696289e+00 1.260000001639127731e-02
1.033333420753479004e+00 1.054999977350234985e-02
8.000000715255737305e-01 8.249999955296516418e-03
6.047619581222534180e-01 6.199999712407588959e-03
4.380952715873718262e-01 4.449999891221523285e-03
3.761905133724212646e-01 3.799999831244349480e-03
3.571428656578063965e-01 3.599999938160181046e-03
3.142857253551483154e-01 3.150000004097819328e-03
2.809524238109588623e-01 2.799999900162220001e-03
2.238095253705978394e-01 2.149999840185046196e-03
1.761904805898666382e-01 1.599999959580600262e-03
1.714285761117935181e-01 1.549999928101897240e-03
1.333333402872085571e-01 1.150000025518238544e-03
1.095238104462623596e-01 8.999999845400452614e-04
1.000000089406967163e-01 7.999999797903001308e-04
7.619047909975051880e-02 5.999999702908098698e-04
9.428571462631225586e-01 9.750000201165676117e-03
1.185714364051818848e+00 1.224999967962503433e-02
1.361904859542846680e+00 1.404999941587448120e-02
1.438095331192016602e+00 1.480000000447034836e-02
1.352380990982055664e+00 1.389999967068433762e-02
1.185714244842529297e+00 1.209999993443489075e-02
9.333333969116210938e-01 9.499999694526195526e-03
6.571428775787353516e-01 6.699999794363975525e-03
4.523809552192687988e-01 4.650000017136335373e-03
3.999999761581420898e-01 4.050000105053186417e-03
3.571428656578063965e-01 3.599999938160181046e-03
3.047618865966796875e-01 3.049999941140413284e-03
2.476190626621246338e-01 2.450000029057264328e-03
2.047618925571441650e-01 1.999999862164258957e-03
1.619047671556472778e-01 1.549999928101897240e-03
1.142857223749160767e-01 1.099999994039535522e-03
8.095238357782363892e-02 7.999999797903001308e-04
5.714286118745803833e-02 5.999999702908098698e-04
3.333333507180213928e-02 3.499999875202775002e-04
1.904761977493762970e-02 1.999999949475750327e-04
1.038095235824584961e+00 1.090000011026859283e-02
1.238095283508300781e+00 1.299999933689832687e-02
1.352380990982055664e+00 1.420000009238719940e-02
1.347619056701660156e+00 1.404999941587448120e-02
1.233333468437194824e+00 1.284999959170818329e-02
1.033333420753479004e+00 1.074999943375587463e-02
8.047620058059692383e-01 8.349999785423278809e-03
5.857143402099609375e-01 6.049999967217445374e-03
3.809523880481719971e-01 3.849999979138374329e-03
3.571428954601287842e-01 3.550000023096799850e-03
3.095238208770751953e-01 3.000000026077032089e-03
2.714285850524902344e-01 2.549999859184026718e-03
2.380952388048171997e-01 2.199999988079071045e-03
1.714285761117935181e-01 1.500000013038516045e-03
1.619047671556472778e-01 1.399999950081110001e-03
1.333333402872085571e-01 1.150000025518238544e-03
1.095238104462623596e-01 9.499999578110873699e-04
9.047619998455047607e-02 7.500000065192580223e-04
7.619047164916992188e-02 5.999999702908098698e-04
6.190476194024085999e-02 4.999999655410647392e-04
1.014285802841186523e+00 1.064999960362911224e-02
1.261904716491699219e+00 1.319999992847442627e-02
1.399999976158142090e+00 1.464999932795763016e-02
1.428571462631225586e+00 1.494999974966049194e-02
1.276190638542175293e+00 1.334999967366456985e-02
1.052381038665771484e+00 1.099999994039535522e-02
8.285714983940124512e-01 8.650000207126140594e-03
5.571429133415222168e-01 5.799999926239252090e-03
3.476190268993377686e-01 3.599999938160181046e-03
2.904762029647827148e-01 3.000000026077032089e-03
2.904762029647827148e-01 3.000000026077032089e-03
2.333333492279052734e-01 2.399999881163239479e-03
2.142857164144515991e-01 2.199999988079071045e-03
1.904761940240859985e-01 1.899999915622174740e-03
1.476190388202667236e-01 1.449999981559813023e-03
1.095238178968429565e-01 1.049999962560832500e-03
1.095238104462623596e-01 9.999999310821294785e-04
9.523809701204299927e-02 8.999999845400452614e-04
7.142857462167739868e-02 6.500000017695128918e-04
5.238095298409461975e-02 4.499999922700226307e-04
8.619047999382019043e-01 9.049999527633190155e-03
1.014285683631896973e+00 1.064999960362911224e-02
1.028571367263793945e+00 1.079999934881925583e-02
9.857143163681030273e-01 1.035000011324882507e-02
9.380952715873718262e-01 9.800000116229057312e-03
8.095238208770751953e-01 8.449999615550041199e-03
6.238095760345458984e-01 6.550000049173831940e-03
3.571428954601287842e-01 3.749999916180968285e-03
2.095238119363784790e-01 2.199999988079071045e-03
1.999999880790710449e-01 2.099999925121665001e-03
1.857142895460128784e-01 1.949999947100877762e-03
1.666666716337203979e-01 1.699999906122684479e-03
1.333333402872085571e-01 1.349999918602406979e-03
1.190476194024085999e-01 1.150000025518238544e-03
9.047619998455047607e-02 8.499999530613422394e-04
7.619047909975051880e-02 6.999999750405550003e-04
4.761904850602149963e-02 4.499999922700226307e-04
4.285714402794837952e-02 3.999999898951500654e-04
3.809523954987525940e-02 3.499999875202775002e-04
3.809523954987525940e-02 3.499999875202775002e-04
7.190477252006530762e-01 7.549999747425317764e-03
8.571428656578063965e-01 8.999999612569808960e-03
9.333334565162658691e-01 9.750000201165676117e-03
9.952381849288940430e-01 1.019999943673610687e-02
9.333334565162658691e-01 9.549999609589576721e-03
8.142857551574707031e-01 8.299999870359897614e-03
6.571428775787353516e-01 6.649999879300594330e-03
4.952380955219268799e-01 5.049999803304672241e-03
3.380952477455139160e-01 3.449999960139393806e-03
3.333333432674407959e-01 3.349999897181987762e-03
3.238095343112945557e-01 3.249999834224581718e-03
3.047619163990020752e-01 2.899999963119626045e-03
2.809523940086364746e-01 2.600000007078051567e-03
2.571428716182708740e-01 2.249999903142452240e-03
1.904761940240859985e-01 1.599999959580600262e-03
1.523809581995010376e-01 1.199999940581619740e-03
1.238095313310623169e-01 9.499999578110873699e-04
9.047619253396987915e-02 6.999999750405550003e-04
6.666667014360427856e-02 4.499999922700226307e-04
5.238095298409461975e-02 3.499999875202775002e-04
9.047619104385375977e-01 9.499999694526195526e-03
1.080952525138854980e+00 1.134999934583902359e-02
1.261904835700988770e+00 1.319999992847442627e-02
1.309523701667785645e+00 1.370000001043081284e-02
1.266666650772094727e+00 1.324999984353780746e-02
1.133333325386047363e+00 1.179999951273202896e-02
9.142856597900390625e-01 9.499999694526195526e-03
6.571428775787353516e-01 6.799999624490737915e-03
4.142857193946838379e-01 4.299999680370092392e-03
3.904762268066406250e-01 4.050000105053186417e-03
3.857143223285675049e-01 3.999999724328517914e-03
3.619047999382019043e-01 3.649999853223562241e-03
3.428571522235870361e-01 3.449999960139393806e-03
3.047619163990020752e-01 3.000000026077032089e-03
2.333333492279052734e-01 2.199999988079071045e-03
2.047619223594665527e-01 1.899999915622174740e-03
1.523809581995010376e-01 1.399999950081110001e-03
1.285714358091354370e-01 1.199999940581619740e-03
1.095238178968429565e-01 9.499999578110873699e-04
7.142858207225799561e-02 5.999999702908098698e-04
1.161904811859130859e+00 1.194999925792217255e-02
1.385714292526245117e+00 1.429999992251396179e-02
1.533333420753479004e+00 1.575000025331974030e-02
1.552380919456481934e+00 1.589999906718730927e-02
1.528571367263793945e+00 1.559999957680702209e-02
1.428571462631225586e+00 1.464999932795763016e-02
1.109523773193359375e+00 1.145000010728836060e-02
8.095238208770751953e-01 8.349999785423278809e-03
4.571428894996643066e-01 4.699999932199716568e-03
3.857143223285675049e-01 3.899999894201755524e-03
3.333333730697631836e-01 3.349999897181987762e-03
2.952380776405334473e-01 2.949999878183007240e-03
2.571429014205932617e-01 2.549999859184026718e-03
2.285714447498321533e-01 2.249999903142452240e-03
1.952381134033203125e-01 1.899999915622174740e-03
1.428571492433547974e-01 1.399999950081110001e-03
1.142857074737548828e-01 1.099999994039535522e-03
7.619047909975051880e-02 7.999999797903001308e-04
5.714286118745803833e-02 5.999999702908098698e-04
3.333333507180213928e-02 3.499999875202775002e-04
1.071428537368774414e+00 1.119999960064888000e-02
1.280952453613281250e+00 1.334999967366456985e-02
1.385714411735534668e+00 1.444999966770410538e-02
1.347619175910949707e+00 1.404999941587448120e-02
1.238095283508300781e+00 1.289999950677156448e-02
1.038095235824584961e+00 1.079999934881925583e-02
8.285714387893676758e-01 8.599999360740184784e-03
5.523809790611267090e-01 5.699999630451202393e-03
3.142857253551483154e-01 3.249999834224581718e-03
2.952381074428558350e-01 3.049999941140413284e-03
2.761904895305633545e-01 2.849999815225601196e-03
2.571428716182708740e-01 2.649999922141432762e-03
2.142857164144515991e-01 2.199999988079071045e-03
1.619047671556472778e-01 1.649999991059303284e-03
1.190476194024085999e-01 1.199999940581619740e-03
1.000000089406967163e-01 9.999999310821294785e-04
9.047619998455047607e-02 8.999999845400452614e-04
6.190476194024085999e-02 5.999999702908098698e-04
5.238095298409461975e-02 4.999999655410647392e-04
4.761904850602149963e-02 4.499999922700226307e-04
1.038095235824584961e+00 1.064999960362911224e-02
1.204761981964111328e+00 1.229999959468841553e-02
1.290476083755493164e+00 1.299999933689832687e-02
1.280952453613281250e+00 1.284999959170818329e-02
1.223809599876403809e+00 1.224999967962503433e-02
1.057142853736877441e+00 1.059999968856573105e-02
8.238095045089721680e-01 8.299999870359897614e-03
5.714285969734191895e-01 5.799999926239252090e-03
3.714285790920257568e-01 3.849999979138374329e-03
3.571428656578063965e-01 3.700000001117587090e-03
3.380952179431915283e-01 3.399999812245368958e-03
3.047619163990020752e-01 3.049999941140413284e-03
2.761904895305633545e-01 2.749999985098838806e-03
2.666666805744171143e-01 2.649999922141432762e-03
2.142857164144515991e-01 2.099999925121665001e-03
1.666666716337203979e-01 1.649999991059303284e-03
1.333333402872085571e-01 1.300000003539025784e-03
1.000000089406967163e-01 9.499999578110873699e-04
8.571428805589675903e-02 8.499999530613422394e-04
3.809523954987525940e-02 3.499999875202775002e-04
1.138095378875732422e+00 1.159999985247850418e-02
1.276190519332885742e+00 1.310000009834766388e-02
1.328571557998657227e+00 1.374999992549419403e-02
1.280952334403991699e+00 1.339999958872795105e-02
1.176190495491027832e+00 1.224999967962503433e-02
9.857143163681030273e-01 1.024999935179948807e-02
7.666665911674499512e-01 7.949999533593654633e-03
5.619047880172729492e-01 5.799999926239252090e-03
3.571428656578063965e-01 3.700000001117587090e-03
3.047618865966796875e-01 3.150000004097819328e-03
2.809524238109588623e-01 2.849999815225601196e-03
2.571428716182708740e-01 2.549999859184026718e-03
2.190476357936859131e-01 2.149999840185046196e-03
1.904761940240859985e-01 1.850000000558793545e-03
1.571428626775741577e-01 1.549999928101897240e-03
1.380952298641204834e-01 1.349999918602406979e-03
1.095238104462623596e-01 1.049999962560832500e-03
7.142857462167739868e-02 6.500000017695128918e-04
4.285714402794837952e-02 3.999999898951500654e-04
3.809523954987525940e-02 3.499999875202775002e-04
